partition,sample_id,image_path,mask_path,width,height,original_mask_width,original_mask_height,mask_resized_nearest,classes_present,mask_policy,non_exact_rgb_pixels
train_val,f_r_1622_,data/suim_processed/images/train_val/f_r_1622_.jpg,data/suim_processed/masks/train_val/f_r_1622_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1623_,data/suim_processed/images/train_val/f_r_1623_.jpg,data/suim_processed/masks/train_val/f_r_1623_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1626_,data/suim_processed/images/train_val/f_r_1626_.jpg,data/suim_processed/masks/train_val/f_r_1626_.png,640,360,640,360,0,0|5|6,bit_threshold,0
train_val,f_r_162_,data/suim_processed/images/train_val/f_r_162_.jpg,data/suim_processed/masks/train_val/f_r_162_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_1630_,data/suim_processed/images/train_val/f_r_1630_.jpg,data/suim_processed/masks/train_val/f_r_1630_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1631_,data/suim_processed/images/train_val/f_r_1631_.jpg,data/suim_processed/masks/train_val/f_r_1631_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_163_,data/suim_processed/images/train_val/f_r_163_.jpg,data/suim_processed/masks/train_val/f_r_163_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1643_,data/suim_processed/images/train_val/f_r_1643_.jpg,data/suim_processed/masks/train_val/f_r_1643_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1645_,data/suim_processed/images/train_val/f_r_1645_.jpg,data/suim_processed/masks/train_val/f_r_1645_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1646_,data/suim_processed/images/train_val/f_r_1646_.jpg,data/suim_processed/masks/train_val/f_r_1646_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1647_,data/suim_processed/images/train_val/f_r_1647_.jpg,data/suim_processed/masks/train_val/f_r_1647_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1649_,data/suim_processed/images/train_val/f_r_1649_.jpg,data/suim_processed/masks/train_val/f_r_1649_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1650_,data/suim_processed/images/train_val/f_r_1650_.jpg,data/suim_processed/masks/train_val/f_r_1650_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1651_,data/suim_processed/images/train_val/f_r_1651_.jpg,data/suim_processed/masks/train_val/f_r_1651_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_1653_,data/suim_processed/images/train_val/f_r_1653_.jpg,data/suim_processed/masks/train_val/f_r_1653_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1656_,data/suim_processed/images/train_val/f_r_1656_.jpg,data/suim_processed/masks/train_val/f_r_1656_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_165_,data/suim_processed/images/train_val/f_r_165_.jpg,data/suim_processed/masks/train_val/f_r_165_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1660_,data/suim_processed/images/train_val/f_r_1660_.jpg,data/suim_processed/masks/train_val/f_r_1660_.png,640,480,640,480,0,0|5|7,bit_threshold,0
train_val,f_r_1661_,data/suim_processed/images/train_val/f_r_1661_.jpg,data/suim_processed/masks/train_val/f_r_1661_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1665_,data/suim_processed/images/train_val/f_r_1665_.jpg,data/suim_processed/masks/train_val/f_r_1665_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1666_,data/suim_processed/images/train_val/f_r_1666_.jpg,data/suim_processed/masks/train_val/f_r_1666_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1667_,data/suim_processed/images/train_val/f_r_1667_.jpg,data/suim_processed/masks/train_val/f_r_1667_.png,640,480,640,480,0,0|5|7,bit_threshold,0
train_val,f_r_166_,data/suim_processed/images/train_val/f_r_166_.jpg,data/suim_processed/masks/train_val/f_r_166_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1673_,data/suim_processed/images/train_val/f_r_1673_.jpg,data/suim_processed/masks/train_val/f_r_1673_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1678_,data/suim_processed/images/train_val/f_r_1678_.jpg,data/suim_processed/masks/train_val/f_r_1678_.png,640,360,640,360,0,0|1|5,bit_threshold,0
train_val,f_r_1679_,data/suim_processed/images/train_val/f_r_1679_.jpg,data/suim_processed/masks/train_val/f_r_1679_.png,640,480,640,480,0,0|1|6|7,bit_threshold,0
train_val,f_r_1682_,data/suim_processed/images/train_val/f_r_1682_.jpg,data/suim_processed/masks/train_val/f_r_1682_.png,640,480,640,480,0,0|3|6,bit_threshold,0
train_val,f_r_1683_,data/suim_processed/images/train_val/f_r_1683_.jpg,data/suim_processed/masks/train_val/f_r_1683_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1684_,data/suim_processed/images/train_val/f_r_1684_.jpg,data/suim_processed/masks/train_val/f_r_1684_.png,640,480,640,480,0,0|1|5|7,bit_threshold,0
train_val,f_r_1685_,data/suim_processed/images/train_val/f_r_1685_.jpg,data/suim_processed/masks/train_val/f_r_1685_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1686_,data/suim_processed/images/train_val/f_r_1686_.jpg,data/suim_processed/masks/train_val/f_r_1686_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1687_,data/suim_processed/images/train_val/f_r_1687_.jpg,data/suim_processed/masks/train_val/f_r_1687_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,f_r_1690_,data/suim_processed/images/train_val/f_r_1690_.jpg,data/suim_processed/masks/train_val/f_r_1690_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1691_,data/suim_processed/images/train_val/f_r_1691_.jpg,data/suim_processed/masks/train_val/f_r_1691_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1692_,data/suim_processed/images/train_val/f_r_1692_.jpg,data/suim_processed/masks/train_val/f_r_1692_.png,960,540,960,540,0,6|7,bit_threshold,0
train_val,f_r_1693_,data/suim_processed/images/train_val/f_r_1693_.jpg,data/suim_processed/masks/train_val/f_r_1693_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1695_,data/suim_processed/images/train_val/f_r_1695_.jpg,data/suim_processed/masks/train_val/f_r_1695_.png,640,480,640,480,0,2|5|6|7,bit_threshold,0
train_val,f_r_1696_,data/suim_processed/images/train_val/f_r_1696_.jpg,data/suim_processed/masks/train_val/f_r_1696_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1697_,data/suim_processed/images/train_val/f_r_1697_.jpg,data/suim_processed/masks/train_val/f_r_1697_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1698_,data/suim_processed/images/train_val/f_r_1698_.jpg,data/suim_processed/masks/train_val/f_r_1698_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1708_,data/suim_processed/images/train_val/f_r_1708_.jpg,data/suim_processed/masks/train_val/f_r_1708_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1709_,data/suim_processed/images/train_val/f_r_1709_.jpg,data/suim_processed/masks/train_val/f_r_1709_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1716_,data/suim_processed/images/train_val/f_r_1716_.jpg,data/suim_processed/masks/train_val/f_r_1716_.png,640,360,640,360,0,0|5,bit_threshold,0
train_val,f_r_1719_,data/suim_processed/images/train_val/f_r_1719_.jpg,data/suim_processed/masks/train_val/f_r_1719_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_171_,data/suim_processed/images/train_val/f_r_171_.jpg,data/suim_processed/masks/train_val/f_r_171_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1724_,data/suim_processed/images/train_val/f_r_1724_.jpg,data/suim_processed/masks/train_val/f_r_1724_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1725_,data/suim_processed/images/train_val/f_r_1725_.jpg,data/suim_processed/masks/train_val/f_r_1725_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1729_,data/suim_processed/images/train_val/f_r_1729_.jpg,data/suim_processed/masks/train_val/f_r_1729_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1730_,data/suim_processed/images/train_val/f_r_1730_.jpg,data/suim_processed/masks/train_val/f_r_1730_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_1732_,data/suim_processed/images/train_val/f_r_1732_.jpg,data/suim_processed/masks/train_val/f_r_1732_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1733_,data/suim_processed/images/train_val/f_r_1733_.jpg,data/suim_processed/masks/train_val/f_r_1733_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1734_,data/suim_processed/images/train_val/f_r_1734_.jpg,data/suim_processed/masks/train_val/f_r_1734_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1736_,data/suim_processed/images/train_val/f_r_1736_.jpg,data/suim_processed/masks/train_val/f_r_1736_.png,640,480,640,480,0,0|1|5|6,bit_threshold,0
train_val,f_r_1740_,data/suim_processed/images/train_val/f_r_1740_.jpg,data/suim_processed/masks/train_val/f_r_1740_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1741_,data/suim_processed/images/train_val/f_r_1741_.jpg,data/suim_processed/masks/train_val/f_r_1741_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1744_,data/suim_processed/images/train_val/f_r_1744_.jpg,data/suim_processed/masks/train_val/f_r_1744_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,f_r_1745_,data/suim_processed/images/train_val/f_r_1745_.jpg,data/suim_processed/masks/train_val/f_r_1745_.png,640,480,640,480,0,0|2|6,bit_threshold,0
train_val,f_r_1749_,data/suim_processed/images/train_val/f_r_1749_.jpg,data/suim_processed/masks/train_val/f_r_1749_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_174_,data/suim_processed/images/train_val/f_r_174_.jpg,data/suim_processed/masks/train_val/f_r_174_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1750_,data/suim_processed/images/train_val/f_r_1750_.jpg,data/suim_processed/masks/train_val/f_r_1750_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1751_,data/suim_processed/images/train_val/f_r_1751_.jpg,data/suim_processed/masks/train_val/f_r_1751_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1753_,data/suim_processed/images/train_val/f_r_1753_.jpg,data/suim_processed/masks/train_val/f_r_1753_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1754_,data/suim_processed/images/train_val/f_r_1754_.jpg,data/suim_processed/masks/train_val/f_r_1754_.png,640,480,640,480,0,0|5|7,bit_threshold,0
train_val,f_r_1755_,data/suim_processed/images/train_val/f_r_1755_.jpg,data/suim_processed/masks/train_val/f_r_1755_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1756_,data/suim_processed/images/train_val/f_r_1756_.jpg,data/suim_processed/masks/train_val/f_r_1756_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1763_,data/suim_processed/images/train_val/f_r_1763_.jpg,data/suim_processed/masks/train_val/f_r_1763_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1764_,data/suim_processed/images/train_val/f_r_1764_.jpg,data/suim_processed/masks/train_val/f_r_1764_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1766_,data/suim_processed/images/train_val/f_r_1766_.jpg,data/suim_processed/masks/train_val/f_r_1766_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_1767_,data/suim_processed/images/train_val/f_r_1767_.jpg,data/suim_processed/masks/train_val/f_r_1767_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1768_,data/suim_processed/images/train_val/f_r_1768_.jpg,data/suim_processed/masks/train_val/f_r_1768_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1769_,data/suim_processed/images/train_val/f_r_1769_.jpg,data/suim_processed/masks/train_val/f_r_1769_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1770_,data/suim_processed/images/train_val/f_r_1770_.jpg,data/suim_processed/masks/train_val/f_r_1770_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1772_,data/suim_processed/images/train_val/f_r_1772_.jpg,data/suim_processed/masks/train_val/f_r_1772_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1773_,data/suim_processed/images/train_val/f_r_1773_.jpg,data/suim_processed/masks/train_val/f_r_1773_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1774_,data/suim_processed/images/train_val/f_r_1774_.jpg,data/suim_processed/masks/train_val/f_r_1774_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1779_,data/suim_processed/images/train_val/f_r_1779_.jpg,data/suim_processed/masks/train_val/f_r_1779_.png,590,375,590,430,1,5|7,bit_threshold,28797
train_val,f_r_1783_,data/suim_processed/images/train_val/f_r_1783_.jpg,data/suim_processed/masks/train_val/f_r_1783_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_1787_,data/suim_processed/images/train_val/f_r_1787_.jpg,data/suim_processed/masks/train_val/f_r_1787_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_178_,data/suim_processed/images/train_val/f_r_178_.jpg,data/suim_processed/masks/train_val/f_r_178_.png,640,480,640,480,0,0|3|6,bit_threshold,0
train_val,f_r_1790_,data/suim_processed/images/train_val/f_r_1790_.jpg,data/suim_processed/masks/train_val/f_r_1790_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_1791_,data/suim_processed/images/train_val/f_r_1791_.jpg,data/suim_processed/masks/train_val/f_r_1791_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1793_,data/suim_processed/images/train_val/f_r_1793_.jpg,data/suim_processed/masks/train_val/f_r_1793_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_179_,data/suim_processed/images/train_val/f_r_179_.jpg,data/suim_processed/masks/train_val/f_r_179_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_17_,data/suim_processed/images/train_val/f_r_17_.jpg,data/suim_processed/masks/train_val/f_r_17_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1802_,data/suim_processed/images/train_val/f_r_1802_.jpg,data/suim_processed/masks/train_val/f_r_1802_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1803_,data/suim_processed/images/train_val/f_r_1803_.jpg,data/suim_processed/masks/train_val/f_r_1803_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1804_,data/suim_processed/images/train_val/f_r_1804_.jpg,data/suim_processed/masks/train_val/f_r_1804_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_1805_,data/suim_processed/images/train_val/f_r_1805_.jpg,data/suim_processed/masks/train_val/f_r_1805_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_180_,data/suim_processed/images/train_val/f_r_180_.jpg,data/suim_processed/masks/train_val/f_r_180_.png,960,540,960,540,0,0|5,bit_threshold,0
train_val,f_r_1810_,data/suim_processed/images/train_val/f_r_1810_.jpg,data/suim_processed/masks/train_val/f_r_1810_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1811_,data/suim_processed/images/train_val/f_r_1811_.jpg,data/suim_processed/masks/train_val/f_r_1811_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1812_,data/suim_processed/images/train_val/f_r_1812_.jpg,data/suim_processed/masks/train_val/f_r_1812_.png,910,435,910,490,1,0|4|5|6|7,bit_threshold,269232
train_val,f_r_1815_,data/suim_processed/images/train_val/f_r_1815_.jpg,data/suim_processed/masks/train_val/f_r_1815_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1816_,data/suim_processed/images/train_val/f_r_1816_.jpg,data/suim_processed/masks/train_val/f_r_1816_.png,590,375,590,430,1,0|4|5|6|7,bit_threshold,189070
train_val,f_r_1817_,data/suim_processed/images/train_val/f_r_1817_.jpg,data/suim_processed/masks/train_val/f_r_1817_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1819_,data/suim_processed/images/train_val/f_r_1819_.jpg,data/suim_processed/masks/train_val/f_r_1819_.png,640,480,640,480,0,2|5|6,bit_threshold,0
train_val,f_r_1820_,data/suim_processed/images/train_val/f_r_1820_.jpg,data/suim_processed/masks/train_val/f_r_1820_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1821_,data/suim_processed/images/train_val/f_r_1821_.jpg,data/suim_processed/masks/train_val/f_r_1821_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1822_,data/suim_processed/images/train_val/f_r_1822_.jpg,data/suim_processed/masks/train_val/f_r_1822_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1823_,data/suim_processed/images/train_val/f_r_1823_.jpg,data/suim_processed/masks/train_val/f_r_1823_.png,640,480,640,480,0,0|2|6|7,bit_threshold,0
train_val,f_r_1826_,data/suim_processed/images/train_val/f_r_1826_.jpg,data/suim_processed/masks/train_val/f_r_1826_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1827_,data/suim_processed/images/train_val/f_r_1827_.jpg,data/suim_processed/masks/train_val/f_r_1827_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1828_,data/suim_processed/images/train_val/f_r_1828_.jpg,data/suim_processed/masks/train_val/f_r_1828_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_1829_,data/suim_processed/images/train_val/f_r_1829_.jpg,data/suim_processed/masks/train_val/f_r_1829_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_182_,data/suim_processed/images/train_val/f_r_182_.jpg,data/suim_processed/masks/train_val/f_r_182_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1831_,data/suim_processed/images/train_val/f_r_1831_.jpg,data/suim_processed/masks/train_val/f_r_1831_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1833_,data/suim_processed/images/train_val/f_r_1833_.jpg,data/suim_processed/masks/train_val/f_r_1833_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_183_,data/suim_processed/images/train_val/f_r_183_.jpg,data/suim_processed/masks/train_val/f_r_183_.png,640,480,640,480,0,2|5|6,bit_threshold,0
train_val,f_r_1840_,data/suim_processed/images/train_val/f_r_1840_.jpg,data/suim_processed/masks/train_val/f_r_1840_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_1841_,data/suim_processed/images/train_val/f_r_1841_.jpg,data/suim_processed/masks/train_val/f_r_1841_.png,640,480,640,480,0,0|2|6|7,bit_threshold,0
train_val,f_r_1845_,data/suim_processed/images/train_val/f_r_1845_.jpg,data/suim_processed/masks/train_val/f_r_1845_.png,640,480,640,480,0,0|1|5|6,bit_threshold,0
train_val,f_r_1846_,data/suim_processed/images/train_val/f_r_1846_.jpg,data/suim_processed/masks/train_val/f_r_1846_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1847_,data/suim_processed/images/train_val/f_r_1847_.jpg,data/suim_processed/masks/train_val/f_r_1847_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1851_,data/suim_processed/images/train_val/f_r_1851_.jpg,data/suim_processed/masks/train_val/f_r_1851_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_1853_,data/suim_processed/images/train_val/f_r_1853_.jpg,data/suim_processed/masks/train_val/f_r_1853_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1856_,data/suim_processed/images/train_val/f_r_1856_.jpg,data/suim_processed/masks/train_val/f_r_1856_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1857_,data/suim_processed/images/train_val/f_r_1857_.jpg,data/suim_processed/masks/train_val/f_r_1857_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_1858_,data/suim_processed/images/train_val/f_r_1858_.jpg,data/suim_processed/masks/train_val/f_r_1858_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_1862_,data/suim_processed/images/train_val/f_r_1862_.jpg,data/suim_processed/masks/train_val/f_r_1862_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1863_,data/suim_processed/images/train_val/f_r_1863_.jpg,data/suim_processed/masks/train_val/f_r_1863_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1865_,data/suim_processed/images/train_val/f_r_1865_.jpg,data/suim_processed/masks/train_val/f_r_1865_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1868_,data/suim_processed/images/train_val/f_r_1868_.jpg,data/suim_processed/masks/train_val/f_r_1868_.png,640,480,640,480,0,0|1|7,bit_threshold,0
